Kawata PME,6,32,8000,6157.760017552271165,5.580981220000000
Kawata PME,6,32,8000,6157.760016000129326,5.739955845000000
Kawata PME,6,32,8000,6157.760017457164395,5.687937954000001
Kawata PME,6,32,8000,6157.760016537992669,5.608936873999999
Kawata PME,6,32,8000,6157.760016479192018,5.927006531000001
Kawata PME,6,32,8000,6157.760016374531915,5.548897675000000
Kawata PME,6,32,8000,6157.760016836101386,5.694943603000000
Kawata PME,6,32,8000,6157.760017365144449,5.576983225999999
Kawata PME,6,32,8000,6157.760017214324762,5.642999648000000
Kawata PME,6,32,8000,6157.760016756797995,5.500982077000000
Kawata PME,6,32,8000,6157.760017296056503,5.549967486000001
Kawata PME,6,32,8000,6157.760017133477049,5.491998530000000
Kawata PME,6,32,8000,6157.760016543576967,5.625952243000000
Kawata PME,6,32,8000,6157.760017569690717,5.541951654000000
Kawata PME,6,32,8000,6157.760016836984505,5.605001798000000
Kawata PME,6,32,8000,6157.760016456775702,5.559044892000000
Kawata PME,6,32,8000,6157.760016809495028,5.538026370000000
Kawata PME,6,32,8000,6157.760016645741416,5.563922995000000
Kawata PME,6,32,8000,6157.760016872336564,5.687949293000001
Kawata PME,6,32,8000,6157.760017801694630,5.596985799000000
Kawata PME,6,32,8000,6157.760017435850386,5.588995401000000
Kawata PME,6,32,8000,6157.760016571359301,5.687875157000000
Kawata PME,6,32,8000,6157.760016495104537,5.670959341000000
Kawata PME,6,32,9000,2023.515598620612309,6.024563753000000
Kawata PME,6,32,9000,2023.515599114963834,5.786927119000000
Kawata PME,6,32,9000,2023.515597925022121,5.858013046000000
Kawata PME,6,32,9000,2023.515596139154241,5.828013871000000
Kawata PME,6,32,9000,2023.515598162716287,5.695925990999999
Kawata PME,6,32,9000,2023.515598514921749,5.429941748000000
Kawata PME,6,32,9000,2023.515597583897033,5.681938137000000
Kawata PME,6,32,9000,2023.515598935406615,5.671932727000000
Kawata PME,6,32,9000,2023.515597344530761,5.772013059000001
Kawata PME,6,32,9000,2023.515599018754074,5.663859703000000
Kawata PME,6,32,9000,2023.515597376282130,5.739940299000000
Kawata PME,6,32,9000,2023.515598930758188,5.726045029000001
Kawata PME,6,32,9000,2023.515598219457388,5.837888366000000
Kawata PME,6,32,9000,2023.515600043397626,5.751969484000000
Kawata PME,6,32,9000,2023.515598896526171,5.747905171999999
Kawata PME,6,32,9000,2023.515597996701672,5.777010060000000
Kawata PME,6,32,9000,2023.515598412317559,5.765857942000000
Kawata PME,6,32,9000,2023.515597273678168,5.612978173000000
Kawata PME,6,32,9000,2023.515598579894686,5.657036379999999
Kawata PME,6,32,9000,2023.515598956795202,5.664056957000000
Kawata PME,6,32,9000,2023.515598298744408,5.706878544999999
Kawata PME,6,32,9000,2023.515599451146045,5.735030144000000
Kawata PME,6,32,9000,2023.515599163104980,5.678218622000000
Kawata PME,6,32,9000,2023.515598922691652,5.874021746000000
Kawata PME,6,32,9000,2023.515599273867565,5.583991855000000
Kawata PME,6,32,9000,2023.515598822439188,5.773921441000000
Kawata PME,6,32,9000,2023.515599693287186,5.612877803000000
